genes,cor.cor,p.value
CDC20,-0.0460679079640564,0.24304035102592
ELOVL1,-0.0861971527101797,0.0287234696081308
MED8,-0.034890228114085,0.376715777713758
SZT2,-0.00889172340873392,0.82181379011216
HYI,-0.199621436057794,3.2649191004926e-07
PTPRF,-0.216132294163983,3.02860435568128e-08
KDM4A,-0.184903582297823,2.31245777937877e-06
ST3GAL3,0.171467889738841,1.21233142132956e-05
ARTN,-0.0971192832145485,0.0136763378923072
IPO13,-0.0344375022711602,0.382942846046457
DPH2,-0.158912627649009,5.10682762606677e-05
ATP6V0B,0.0890018485725492,0.0239014428105906
B4GALT2,-0.128421987899982,0.00109006182435542
CCDC24,-0.315705778673187,2.26861018884838e-16
SLC6A9,-0.0134369156977732,0.733597782280938
KLF17,0.190689319881867,1.09057298526817e-06
DMAP1,-0.239779117498958,7.12792906602816e-10
ERI3,-0.0932196374816825,0.0179713607138515
RNF220,-0.252948467181911,7.37395641179484e-11
TMEM53,-0.225059514940068,7.71740550133133e-09
C1orf228,0.178160893513956,5.39335590587071e-06
KIF2C,-0.149920454204294,0.000134120709889443
RPS8,-0.203449119136689,1.91413634781607e-07
BEST4,0.0399252794597309,0.311717371644288
PLK3,0.268656432546928,4.1394964993795e-12
TCTEX1D4,0.196538086172837,4.9821855680322e-07
BTBD19,0.416173669305766,2.29630212007651e-28
PTCH2,0.0735927172934692,0.0619746452106837
EIF2B3,-0.160784999494311,4.14872840094955e-05
HECTD3,-0.0275369082496723,0.48543796428932
UROD,0.179884304973871,4.35652361815883e-06
ZSWIM5,-0.256763529795676,3.72869304112124e-11
HPDL,-0.157113152094184,6.22189673274808e-05
MUTYH,-0.210174840118189,7.30421705710838e-08
TOE1,-0.11967936472221,0.00234885359451601
TESK2,0.010418291122088,0.791872295240862
CCDC163P,0.111516964418437,0.00460661546207983
MMACHC,-0.139853515775294,0.000371281360119618
PRDX1,-0.165818039566248,2.34600760590705e-05
AKR1A1,-0.0215578355892876,0.585012886699804
NASP,-0.207524001895148,1.0718846413523e-07
CCDC17,-0.0413994692798045,0.294173754901824
GPBP1L1,-0.223637367655037,9.63270511988039e-09
TMEM69,-0.261186092502939,1.66783902849881e-11
IPP,-0.0597356226764998,0.129942763525898
MAST2,-0.155026457787273,7.8022542749865e-05
PIK3R3,0.0698227227685191,0.0766237252624331
RP4-533D7.6,NA,NA
TSPAN1,-0.0724085822186877,0.0663036880157147
RP11-322N21.2,NA,NA
POMGNT1,-0.0563524471730026,0.153170492495821
LURAP1,0.275260891278615,1.16414280909816e-12
RAD54L,-0.135952329709622,0.000541269291900472
LRRC41,-0.154319809577388,8.41831426548534e-05
UQCRH,-0.318474214540404,1.20215127674817e-16
NSUN4,0.00195223844664918,0.960563824271581
FAAH,-0.310863261579086,6.78110346777314e-16
DMBX1,-0.0106340423518432,0.787664137484024
KNCN,0.011085353018371,0.778881574872324
MKNK1,0.250656359185378,1.10482884259876e-10
MOB3C,-0.0340648671030615,0.388115214397953
ATPAF1,-0.245625241539063,2.64621748258393e-10
TEX38,0.0672444579512839,0.0881779862340139
EFCAB14,-0.0550524693572159,0.162889438492634
CYP4B1,-0.00801218144174849,0.839186134270216
CYP4A11,0.0968667936553649,0.0139241805419273
CYP4X1,-0.099683439460858,0.0113713712036649
CYP4Z1,0.00223757665755771,0.954805613700455
CYP4A22,0.142797146917729,0.000277558789103766
PDZK1IP1,-0.0350205165434935,0.374935323259051
TAL1,0.216753004677759,2.75911198512505e-08
STIL,-0.0105833347129864,0.78865262271409
CMPK1,-0.16931268824465,1.56347033027002e-05
FOXE3,-0.127060856002242,0.00123235292826893
FOXD2,-0.252942817515629,7.38134531467626e-11
TRABD2B,0.139997024329442,0.000366100030864413
AL356289.1,0.110293923201966,0.00507771870965657
SLC5A9,-0.0800300766648379,0.0423313914878791
AL109659.1,0.129992513517324,0.000944791473348957
SPATA6,-0.00184149567626165,0.962799216080162
AGBL4,0.0325675724132849,0.409322994053222
BEND5,0.115272390092485,0.00339646894364199
ELAVL4,0.076163504916795,0.0533761842059717
DMRTA2,-0.0621928445162591,0.114855845509342
FAF1,-0.215070276044163,3.5498594914503e-08
CDKN2C,0.0407526184111422,0.30178861427471
C1orf185,0.0432002328853607,0.273656730431718
RNF11,0.182258785106198,3.23555842309538e-06
TTC39A,-0.163197958481601,3.16324375478252e-05
EPS15,0.154869625801879,7.93519326272088e-05
OSBPL9,-0.00695022459828344,0.860265345112987
NRD1,-0.0879767385930922,0.0255758376394431
RAB3B,0.265999748383044,6.82890190847182e-12
TXNDC12,-0.210159074668852,7.32100638959151e-08
KTI12,-0.151265218695078,0.000116480339838686
BTF3L4,0.0291765212958161,0.459824396780035
ZFYVE9,-0.00778341355860369,0.843717865165835
CC2D1B,-0.18154890866709,3.53791951298613e-06
ORC1,0.00145931363879514,0.970515860650732
PRPF38A,-0.227974933338392,4.87631635670455e-09
ZCCHC11,0.110531584091522,0.00498290802662601
GPX7,0.335008380752254,2.35570093447525e-18
FAM159A,0.205786988709757,1.37442237834039e-07
COA7,-0.221768040928999,1.28624421847096e-08
ZYG11B,0.129713109397419,0.000969251100096396
ZYG11A,0.108076700616271,0.00604378486543907
ECHDC2,-0.306638479459046,1.73411452239771e-15
SCP2,-0.239217580040703,7.8290939360359e-10
PODN,0.268988985927212,3.88654863166069e-12
SLC1A7,-0.0854906919978572,0.0300623139722538
CPT2,-0.222169078050098,1.2091391007224e-08
C1orf123,-0.189540204077936,1.26848691608398e-06
MAGOH,-0.277996368185646,6.81402933977838e-13
LRP8,0.0076827697538646,0.845713193572823
DMRTB1,0.00253248128472251,0.948856825551092
GLIS1,0.300735951912203,6.27801179597338e-15
NDC1,-0.0334767207925152,0.396364889324018
YIPF1,0.00911573929406021,0.817402658488465
DIO1,0.200889947935216,2.73852726989657e-07
HSPB11,-0.0615462818120419,0.118685537761159
LRRC42,0.00638986486252787,0.871429319074731
LDLRAD1,0.0418153991589195,0.289345823604597
TMEM59,-0.0945011232475898,0.016445251019492
TCEANC2,-0.133122901197347,0.000707122302260778
CDCP2,0.0118519229492966,0.764028937873335
RP11-446E24.4,0.011085353018371,0.778881574872324
CYB5RL,-0.124062480134209,0.00160811521211097
MRPL37,-0.20934492245772,8.24059415500004e-08
SSBP3,-0.271201128775005,2.54944604854971e-12
ACOT11,-0.156892506187263,6.37346742760533e-05
FAM151A,-0.166352153034385,2.20609277005835e-05
MROH7,-0.0861080409736215,0.0288894750531605
MROH7-TTC4,-0.0733626931148096,0.0627968168836677
TTC4,-0.101754421660118,0.00976813875480328
PARS2,-0.191413695676521,9.91009360081943e-07
TTC22,-0.128753629084458,0.00105776981382452
C1orf177,0.0138320002759831,0.726074810265684
DHCR24,-0.186949524859076,1.77743728693183e-06
TMEM61,-0.00301635741406841,0.939102433369075
BSND,0.109287607493923,0.005497456269176
PCSK9,-0.00178324138082245,0.963975223023806
USP24,-0.040504519121056,0.304743715778214
PPAP2B,0.204663721104342,1.61230271659805e-07
PRKAA2,0.118122166615527,0.00267949768956704
C1orf168,0.0481293959588119,0.222570566110728
C8A,0.18488915135583,2.31673002442665e-06
C8B,-0.0201291799785752,0.61013511689438
DAB1,0.0994831238179122,0.011538169986021
OMA1,-0.216843874804095,2.72166103395057e-08
TACSTD2,0.156332050379513,6.77429641338086e-05
MYSM1,0.112697775716206,0.00418962148868372
JUN,-0.211646057219273,5.8909310301836e-08
FGGY,-0.0541625995087158,0.16980512659965
HOOK1,-0.130167253008172,0.000929785683220478
CYP2J2,-0.307311475686366,1.49472235064357e-15
C1orf87,0.100775318436632,0.010499195286214
NFIA,-0.0651679463596067,0.0984691427936189
TM2D1,0.0448982174881818,0.25522518173081
INADL,-0.127661088143674,0.0011676179235063
L1TD1,-0.0945612863949335,0.016376482032118
KANK4,0.0600968528646497,0.127633276867837
USP1,-0.0503919158262734,0.201556154213305
DOCK7,-0.0279753691643505,0.478513905475801
ANGPTL3,0.164512362825905,2.72435666600857e-05
ATG4C,0.0606920299969917,0.123897709765687
FOXD3,0.0861410354140842,0.0288279141905401
ALG6,-0.106484846128764,0.00683606684101767
ITGB3BP,-0.13280325538711,0.000728565607029691
EFCAB7,-0.021132180784263,0.592447563898245
PGM1,-0.0223224571245684,0.571767453888986
ROR1,0.193513355967081,7.49321285116771e-07
UBE2U,-0.0611505748148487,0.121078194791013
CACHD1,0.00118792672000691,0.97599715389535
RAVER2,-0.35065137405499,4.55245675064313e-20
JAK1,0.0826636662336744,0.0359684648295179
AK4,-0.136864774088081,0.000496025574610962
DNAJC6,-0.0513842095199234,0.19280969176739
LEPROT,0.186371058557044,1.9152814658171e-06
LEPR,0.161792697821829,3.7062235565605e-05
PDE4B,0.521410770354863,3.53390905758465e-46
SGIP1,0.347720727797605,9.6995030511625e-20
TCTEX1D1,0.442322200523598,3.1447551174956e-32
INSL5,0.0134564992991947,0.73322427397485
WDR78,-0.023715972737586,0.548000384696044
MIER1,0.143055180596369,0.000270497622133802
SLC35D1,-0.23522239103046,1.51589857872974e-09
C1orf141,0.15274404643705,9.96114331025413e-05
IL23R,-0.12193452372046,0.00193576771418477
IL12RB2,0.180577322539819,3.99583489485994e-06
SERBP1,-0.152557938100839,0.000101600087472126
GADD45A,0.00418357609440173,0.915612923492144
GNG12,0.0204650148519911,0.604186746906253
DIRAS3,0.0741929474581482,0.0598710251337498
WLS,-0.119974286745119,0.00229059868372625
RPE65,0.0828324014741878,0.0355901241672893
DEPDC1,0.0616963927759075,0.117787622547128
LRRC7,0.174214893196383,8.72658617417751e-06
LRRC40,0.10189196113258,0.00966915454464294
SRSF11,-0.0599142643233193,0.128796624419056
ANKRD13C,0.0279082891851009,0.479569714622852
HHLA3,-0.135413594380089,0.000569753917726071
CTH,-0.129295839455191,0.00100687081069471
PTGER3,0.232929750107609,2.20298468792906e-09
ZRANB2,-0.050599018800121,0.199707238342931
NEGR1,0.191080829632474,1.03562593807596e-06
LRRIQ3,-0.0358840043967443,0.363266915865898
FPGT,-0.04783996305835,0.225367779395503
FPGT-TNNI3K,0.151604762432863,0.000112384839958022
TNNI3K,0.0155242526378336,0.694157218701942
LRRC53,-0.0250115715229418,0.526349371304543
ERICH3,-0.00812307342020216,0.836991345160009
CRYZ,0.0640554845094741,0.10436383589103
TYW3,0.0506850390450924,0.198942934660384
LHX8,0.135707186571486,0.000554062573216725
SLC44A5,0.0316131378044219,0.423193518481209
ACADM,-0.0545374805300822,0.166865405535811
RABGGTB,-0.143303450394264,0.000263862523745724
MSH4,0.146999305668661,0.000181451573791863
ASB17,0.136546745234836,0.000511379787809958
ST6GALNAC3,0.14227316379162,0.000292431220554169
ST6GALNAC5,0.540336585397563,4.28111165488044e-50
PIGK,0.00775476279495407,0.844285783761279
AK5,0.0841415253558467,0.0327682570274552
ZZZ3,-0.000726258712558731,0.985324078512629
USP33,0.087921526428091,0.0256688245226723
FAM73A,0.0695209381211893,0.0779089867177528
NEXN,0.251310013562435,9.84911935635024e-11
FUBP1,-0.0306186279690774,0.437934397613419
DNAJB4,0.285341420168738,1.57011251414262e-13
GIPC2,-0.269664271813482,3.41855569258135e-12
PTGFR,0.443917226611225,1.78169763913865e-32
IFI44L,0.147874562937248,0.000165838000057015
IFI44,0.114495934213559,0.00361996149740844
ELTD1,0.485592285792135,2.08475305513812e-39
LPHN2,0.425876089760561,9.26381221205907e-30
TTLL7,0.210811921028109,6.65603673986153e-08
PRKACB,-0.179873119351074,4.36259297697479e-06
SAMD13,-0.334767388662035,2.49901526275437e-18
DNASE2B,-0.133856387411259,0.000660109298907341
RPF1,-0.184595198911224,2.4054174016484e-06
GNG5,-0.283009195999861,2.51415280008699e-13
CTBS,0.112147486107423,0.00437950475054204
SSX2IP,-0.0787307584840967,0.0458054067314909
LPAR3,0.000736055615040508,0.985126129678854
MCOLN2,-0.070869054841236,0.0723004954992571
WDR63,0.0650848604410575,0.0989000267898169
MCOLN3,0.00981650253053993,0.803641635478245
SYDE2,-0.0501367781390538,0.20385098252085
C1orf52,-0.0060332815315623,0.878546955883123
BCL10,-0.0719107791336743,0.0681963395774549
DDAH1,-0.14577579733496,0.000205599486486615
CYR61,0.418097558944303,1.22508741502316e-28
ZNHIT6,-0.0387668173806415,0.325976920642374
COL24A1,0.519883588378396,7.13925301514388e-46
ODF2L,0.0426225816461364,0.28012910053583
CLCA2,0.107967493299591,0.00609537855881483
CLCA1,-0.0804042434715,0.0413732077326224
CLCA4,-0.0221605364278301,0.574560481628138
SH3GLB1,0.0551306314397798,0.162292271926501
SEP15,0.0349657523623875,0.375683069290434
HS2ST1,0.0628472606568831,0.111079088760692
RP5-1052I5.2,0.244362145065764,3.28511272920073e-10
LMO4,0.162333157755947,3.48770176302692e-05
PKN2,0.0314376904720941,0.425772787441859
GTF2B,-0.0782779854057837,0.047070978005543
CCBL2,-0.124613744358882,0.00153197532860773
RBMXL1,0.137334571160322,0.000474127202191496
GBP3,0.0214381969643984,0.587098174108942
GBP1,0.390581855146356,6.70741089185789e-25
GBP2,0.243973129061343,3.51052744890053e-10
GBP7,0.0925141220386767,0.0188632761266173
GBP4,0.225556388889359,7.13973994909774e-09
GBP5,0.368223085141091,4.12124326429577e-22
GBP6,0.141217905992633,0.000324670245537072
LRRC8B,0.0133454303711866,0.735343468694018
LRRC8C,0.506888468380818,2.45806957749197e-43
RP11-302M6.4,NA,NA
LRRC8D,-0.266593922559096,6.10853373407805e-12
ZNF326,-0.0300850079364447,0.445963788222602
BARHL2,-0.0263486883213249,0.504470930710926
ZNF644,0.031114070834214,0.430554290339318
HFM1,0.141099049045779,0.000328502401072249
CDC7,-0.0088242846842999,0.823142844703581
TGFBR3,0.0452255332443753,0.251773572935273
BRDT,0.0130214519637315,0.741536413197256
EPHX4,-0.0814362949291127,0.0388247859208838
SETSIP,0.00655326051619757,0.868171266126371
BTBD8,0.0860241718024271,0.0290464662353661
C1orf146,0.132736088730035,0.000733147397384455
GLMN,-0.0812260429112212,0.0393328814187571
RPAP2,0.11955086617036,0.00237465623002896
GFI1,0.209551879250283,7.99678277466271e-08
EVI5,0.154254587002059,8.47743065938024e-05
RPL5,-0.258392210855933,2.77746067336285e-11
FAM69A,0.0111144401269473,0.778316487959138
MTF2,0.00367178874855465,0.925904480140965
TMED5,0.0117577819130435,0.765848426304647
CCDC18,-0.0436815655151237,0.268342056303644
DR1,0.18477523544996,2.35072096844566e-06
FNBP1L,-0.190425452606561,1.12917328584543e-06
BCAR3,0.0175952455007757,0.655825296748913
DNTTIP2,-0.230616650495032,3.19954010808034e-09
GCLM,-0.0948623866556726,0.0160360859469762
ABCA4,-0.0012619695772218,0.974501562241519
ARHGAP29,0.309899041306608,8.41293859387552e-16
ABCD3,-0.133828178720592,0.000661862381303068
F3,0.202674387288896,2.13438356631916e-07
SLC44A3,-0.310695133585304,7.04132092700503e-16
CNN3,0.265948002621924,6.89543202213791e-12
ALG14,-0.153263419279601,9.42538303822299e-05
TMEM56,-0.134693141371457,0.000610025670015133
TMEM56-RWDD3,-0.0803101623906491,0.0416123936621906
RWDD3,-0.2082957969469,9.59122996314128e-08
PTBP2,0.113548134925142,0.00391081713876355
DPYD,0.579924585253365,3.83383819070703e-59
SNX7,-0.206714754570827,1.20383377677889e-07
LPPR5,0.116246053001346,0.00313395030756761
LPPR4,0.359531279591626,4.38132002594657e-21
PALMD,0.320508325484478,7.50717666235763e-17
FRRS1,0.110662392405561,0.00493140851863674
AGL,0.0114724118594464,0.771371688341312
SLC35A3,-0.162485603635908,3.42830673093016e-05
HIAT1,0.0732800928867889,0.0630942403210981
SASS6,-0.0640530882557569,0.104376828421081
TRMT13,-0.127633230706555,0.0011705515906957
LRRC39,-0.0466744725402124,0.236884886656442
DBT,-0.0148807750687482,0.706233823113349
RTCA,-0.189713194840123,1.24002697017792e-06
CDC14A,0.0764295252779584,0.0525461408526928
GPR88,0.187156894498978,1.7303792929938e-06
VCAM1,0.445583888085055,9.80838652928647e-33
EXTL2,0.0849327314881462,0.0311572203052411
SLC30A7,0.232753745647236,2.26675368000682e-09
DPH5,-0.220455244556717,1.57344773225279e-08
S1PR1,0.439339670605516,9.02589668270201e-32
OLFM3,0.0299753076606421,0.447624755843185
COL11A1,0.413410306524153,5.62174068314734e-28
RNPC3,-0.0773156902110735,0.0498583939620697
AMY2B,-0.17327836572658,9.76719908721066e-06
AMY2A,-0.023126262638345,0.557998527717599
AMY1A,NA,NA
AMY1B,NA,NA
AMY1C,NA,NA
PRMT6,-0.110685172188783,0.00492248933256474
NTNG1,0.0464372187817135,0.239279335956709
VAV3,-0.191342044125923,1.00045462122419e-06
SLC25A24,-0.0492949406663328,0.211557324891482
NBPF4,-0.100704053470024,0.0105542547079799
NBPF6,-0.0915497422127662,0.0201448010453339
FAM102B,0.15587113230887,7.12165118442649e-05
HENMT1,-0.232313396620626,2.43425797436566e-09
PRPF38B,-0.138591218123768,0.000419894223947728
FNDC7,0.0725874820550725,0.0656341437812786
STXBP3,-0.130340916563278,0.000915090829499349
AKNAD1,-0.0766954328998331,0.0517272358785472
RP11-475E11.9,0.0326427794841837,0.408241621450956
GPSM2,-0.276202428049899,9.68810104535517e-13
CLCC1,-0.142260294112983,0.000292805707735098
WDR47,0.237879220573712,9.78175645066687e-10
TAF13,0.12839438427463,0.0010927901946385
TMEM167B,-0.0677320595288601,0.0858914300451232
C1orf194,0.0768015514886492,0.051403414433394
KIAA1324,-0.0933880201616449,0.0177640194880575
SARS,-0.256234106069137,4.10150836406393e-11
CELSR2,-0.0637928105902372,0.105795704966544
PSRC1,-0.155947496577732,7.06296329580738e-05
MYBPHL,0.013588310148722,0.730711954168695
SORT1,-0.0815668806441522,0.0385120213270539
PSMA5,-0.102549936346083,0.00920786021169822
SYPL2,0.175354338229153,7.60273355019052e-06
ATXN7L2,-0.165585538575268,2.40950886115793e-05
CYB561D1,-0.0305049875962545,0.43963736019499
AMIGO1,-0.152214689639102,0.000105366289283659
GPR61,0.0701277604965192,0.0753421895219012
GNAI3,0.142843180093156,0.000276286579190651
GNAT2,NA,NA
AMPD2,-0.035271484275943,0.371520381052465
GSTM4,-0.124147953024728,0.00159608657024984
GSTM2,0.0248400622500785,0.529190264064202
GSTM1,1.05508929161592e-05,0.999786780133091
GSTM5,0.226407740830337,6.24604871691976e-09
GSTM3,-0.0479588121816088,0.22421615076566
EPS8L3,-0.376129984191508,4.50361495911254e-23
CSF1,0.493110219734194,9.19855366167445e-41
AHCYL1,-0.015276733958552,0.698793616428568
STRIP1,-0.118792725858268,0.00253223348565912
ALX3,-0.0120778973450147,0.759666790770333
UBL4B,0.00393077805151121,0.920694796437475
SLC6A17,0.289730209540884,6.39689510563916e-14
KCNC4,0.0389401054450716,0.323817415377282
RBM15,0.0203729250664575,0.605815272674545
SLC16A4,0.109515669134206,0.00539968367673587
LAMTOR5,-0.048518825703054,0.218846189794103
PROK1,0.131095949135336,0.000853664638701537
KCNA10,-0.0127124550478582,0.74745858965961
KCNA2,-0.0161844828964515,0.681846240788345
KCNA3,0.424461839655678,1.48886473321115e-29
CD53,0.723430761327896,2.18504701494378e-105
LRIF1,-0.202481470005975,2.19291582690975e-07
DRAM2,-0.128590028184364,0.001073587695566
CEPT1,0.0269110050275024,0.495415083730055
DENND2D,-0.0880980011754433,0.0253726303161027
CHI3L2,0.476431019645756,8.42918404670756e-38
CHIA,0.15274404643705,9.96114331025413e-05
PIFO,0.0408856817609189,0.300211567739514
OVGP1,-0.223794873188266,9.399765287736e-09
WDR77,-0.321925385908903,5.39635219592341e-17
ATP5F1,-0.187585130473853,1.63695254346706e-06
C1orf162,0.558780416630323,3.69351410425635e-54
ADORA3,0.453129249074598,6.30752786231546e-34
RAP1A,0.0408989228691323,0.300054936534912
FAM212B,0.20806154503292,9.92077555066813e-08
DDX20,-0.138894354483497,0.000407706780586027
KCND3,0.203619228477895,1.86879867927422e-07
CTTNBP2NL,-0.0474910565615839,0.228772953666061
WNT2B,0.136934700787845,0.000492707585879272
ST7L,-0.0277688336746924,0.481768734986182
CAPZA1,0.0556067423337139,0.158690281346391
MOV10,-0.0783517384378582,0.0468628479906919
RHOC,-0.0332124000606396,0.400106543399501
RP11-426L16.10,-0.00462358340930034,0.906775998010857
PPM1J,-0.0246388798877803,0.532532553424142
FAM19A3,0.0975184004545376,0.0132924920078884
SLC16A1,-0.178730506006861,5.02703031640356e-06
LRIG2,-0.0396406783680994,0.315181933306657
MAGI3,-0.0970193447858064,0.0137739683395811
PHTF1,0.152954369627162,9.74081735781537e-05
RSBN1,0.0500550533848324,0.204590049692176
PTPN22,0.398716903257099,5.72100199413663e-26
BCL2L15,-0.123650301929705,0.00166729845717246
AP4B1,-0.205472101878659,1.43745340832385e-07
DCLRE1B,-0.0278062405581462,0.481178343674995
HIPK1,0.146345794346635,0.000193997415535684
OLFML3,0.14299480086153,0.000272134713080482
