"","myAUC","avg_diff","power","avg_logFC","pct.1","pct.2","cluster","gene"
"SRP9",0.914,0.912202852194418,0.828,0.912202852194418,1,0.616,"OO","SRP9"
"MRPL1",0.914,0.856082902687335,0.828,0.856082902687335,0.959,0.185,"OO","MRPL1"
"MPHOSPH6",0.914,0.700385723465843,0.828,0.700385723465843,0.981,0.3,"OO","MPHOSPH6"
"BACE2",0.914,0.650413040634896,0.828,0.650413040634896,0.9,0.078,"OO","BACE2"
"CUL5",0.914,0.611350937214118,0.828,0.611350937214118,0.964,0.231,"OO","CUL5"
"SBNO1",0.914,0.608165430940359,0.828,0.608165430940359,0.969,0.218,"OO","SBNO1"
"RNF113A",0.914,0.606552167805658,0.828,0.606552167805658,0.938,0.167,"OO","RNF113A"
"EMC2",0.914,0.539701403421067,0.828,0.539701403421067,0.959,0.223,"OO","EMC2"
"GALR1",0.913,2.46957815756243,0.826,2.46957815756243,0.828,0.002,"OO","GALR1"
"GFRA1",0.913,1.84908893222386,0.826,1.84908893222386,0.847,0.018,"OO","GFRA1"
"HOXA10",0.913,1.74573728765609,0.826,1.74573728765609,0.83,0.007,"OO","HOXA10"
"CHN2",0.913,1.72767012930798,0.826,1.72767012930798,0.844,0.016,"OO","CHN2"
"SLC25A33",0.913,1.64878443440401,0.826,1.64878443440401,0.859,0.033,"OO","SLC25A33"
"CDCA5",0.913,1.64717645356709,0.826,1.64717645356709,0.849,0.023,"OO","CDCA5"
"UBE2J2",0.913,1.3092743561417,0.826,1.3092743561417,0.911,0.156,"OO","UBE2J2"
"DDX56",0.913,1.27407102567716,0.826,1.27407102567716,0.957,0.367,"OO","DDX56"
"ACVR1B",0.913,1.22424833348603,0.826,1.22424833348603,0.861,0.044,"OO","ACVR1B"
"TMEM199",0.913,1.19098550929355,0.826,1.19098550929355,0.914,0.13,"OO","TMEM199"
"UBTD2",0.913,1.14824054693295,0.826,1.14824054693295,0.94,0.188,"OO","UBTD2"
"RBX1",0.913,1.12252511010351,0.826,1.12252511010351,1,0.63,"OO","RBX1"
"TSG101",0.913,1.11006232962128,0.826,1.11006232962128,0.986,0.404,"OO","TSG101"
"LARP4B",0.913,1.0951954652035,0.826,1.0951954652035,0.902,0.078,"OO","LARP4B"
"S100PBP",0.913,1.0142100849163,0.826,1.0142100849163,0.9,0.102,"OO","S100PBP"
"SLC9A3R1",0.913,0.950144819567953,0.826,0.950144819567953,0.933,0.142,"OO","SLC9A3R1"
"ORMDL1",0.913,0.939598016705465,0.826,0.939598016705465,0.911,0.118,"OO","ORMDL1"
"TWISTNB",0.913,0.902285504594209,0.826,0.902285504594209,0.986,0.3,"OO","TWISTNB"
"PPIF",0.913,0.887590763038927,0.826,0.887590763038927,0.921,0.151,"OO","PPIF"
"GOSR1",0.913,0.62758629189768,0.826,0.62758629189768,0.926,0.144,"OO","GOSR1"
"ENSMFAG00000024474",0.913,0.596725288215148,0.826,0.596725288215148,0.928,0.123,"OO","ENSMFAG00000024474"
"THUMPD3",0.913,0.544860595571945,0.826,0.544860595571945,0.967,0.216,"OO","THUMPD3"
"MRPS33",0.913,0.540754498746076,0.826,0.540754498746076,0.974,0.282,"OO","MRPS33"
"ABRAXAS1",0.913,0.540683960333658,0.826,0.540683960333658,0.897,0.075,"OO","ABRAXAS1"
"FLT1",0.913,0.505320130266134,0.826,0.505320130266134,0.909,0.111,"OO","FLT1"
"ENSMFAG00000037193",0.912,2.52689320914705,0.824,2.52689320914705,0.825,0.001,"OO","ENSMFAG00000037193"
"GAD1",0.912,2.05196025489928,0.824,2.05196025489928,0.828,0.005,"OO","GAD1"
"DLX6",0.912,1.88817017392611,0.824,1.88817017392611,0.828,0.004,"OO","DLX6"
"KIF26B",0.912,1.66279265621076,0.824,1.66279265621076,0.83,0.005,"OO","KIF26B"
"BNIP1",0.912,1.61998219014068,0.824,1.61998219014068,0.885,0.084,"OO","BNIP1"
"GTF2E1",0.912,1.52480768977975,0.824,1.52480768977975,0.868,0.05,"OO","GTF2E1"
"C15orf65",0.912,1.5024081793789,0.824,1.5024081793789,0.849,0.025,"OO","C15orf65"
"LIN7B",0.912,1.44806230919529,0.824,1.44806230919529,0.895,0.105,"OO","LIN7B"
"DHX32",0.912,1.44240237455002,0.824,1.44240237455002,0.868,0.051,"OO","DHX32"
"DNAL1",0.912,1.28827524472164,0.824,1.28827524472164,0.847,0.023,"OO","DNAL1"
"GTPBP10",0.912,1.27489445142312,0.824,1.27489445142312,0.89,0.089,"OO","GTPBP10"
"C1orf174",0.912,1.2557999582845,0.824,1.2557999582845,0.907,0.121,"OO","C1orf174"
"PDXK",0.912,1.14079504556153,0.824,1.14079504556153,0.88,0.073,"OO","PDXK"
"SPRTN",0.912,1.09715663959217,0.824,1.09715663959217,0.885,0.083,"OO","SPRTN"
"DNAAF4",0.912,1.05900828999049,0.824,1.05900828999049,0.849,0.034,"OO","DNAAF4"
"ABRAXAS2",0.912,1.02721778942241,0.824,1.02721778942241,0.895,0.083,"OO","ABRAXAS2"
"SIRPA",0.912,0.990847449050836,0.824,0.990847449050836,0.89,0.085,"OO","SIRPA"
"SPATA6L",0.912,0.973812343008979,0.824,0.973812343008979,0.852,0.026,"OO","SPATA6L"
"CUTC",0.912,0.934473359192714,0.824,0.934473359192714,0.923,0.179,"OO","CUTC"
"MED10",0.912,0.879217056999888,0.824,0.879217056999888,0.971,0.309,"OO","MED10"
"ENSMFAG00000031013",0.912,0.817924648852406,0.824,0.817924648852406,0.986,0.323,"OO","ENSMFAG00000031013"
"TMEM57",0.912,0.812869369541373,0.824,0.812869369541373,0.911,0.105,"OO","TMEM57"
"POLR3B",0.912,0.773187224125951,0.824,0.773187224125951,0.895,0.081,"OO","POLR3B"
"PSMG4",0.912,0.772313752737109,0.824,0.772313752737109,0.947,0.257,"OO","PSMG4"
"EMC8",0.912,0.764267213889064,0.824,0.764267213889064,0.943,0.17,"OO","EMC8"
"MRPS9",0.912,0.75760064233946,0.824,0.75760064233946,0.976,0.289,"OO","MRPS9"
"CSNK1G3",0.912,0.62922241074425,0.824,0.62922241074425,0.919,0.107,"OO","CSNK1G3"
"POLE4",0.912,0.593577215448065,0.824,0.593577215448065,0.986,0.4,"OO","POLE4"
"ENSMFAG00000037177",0.912,0.575353480641628,0.824,0.575353480641628,0.959,0.238,"OO","ENSMFAG00000037177"
"ELP2",0.912,0.559740617284267,0.824,0.559740617284267,0.89,0.078,"OO","ELP2"
"PTS",0.912,0.50119615337195,0.824,0.50119615337195,0.933,0.24,"OO","PTS"
"CHST9",0.911,2.69718046437,0.822,2.69718046437,0.823,0.002,"OO","CHST9"
"ITIH2",0.911,2.06072557471016,0.822,2.06072557471016,0.825,0.003,"OO","ITIH2"
"RYR3",0.911,1.7788124221705,0.822,1.7788124221705,0.83,0.007,"OO","RYR3"
"GPR160",0.911,1.75698439805816,0.822,1.75698439805816,0.825,0.006,"OO","GPR160"
"YBEY",0.911,1.43126888332763,0.822,1.43126888332763,0.868,0.059,"OO","YBEY"
"SYT14",0.911,1.40208062629783,0.822,1.40208062629783,0.852,0.038,"OO","SYT14"
"CCDC88C",0.911,1.25680397531422,0.822,1.25680397531422,0.892,0.09,"OO","CCDC88C"
"ATP5A1",0.911,1.17088611966901,0.822,1.17088611966901,1,0.828,"OO","ATP5A1"
"PSMD6",0.911,1.06493223152296,0.822,1.06493223152296,0.971,0.351,"OO","PSMD6"
"SMIM19",0.911,1.03386377136894,0.822,1.03386377136894,0.988,0.402,"OO","SMIM19"
"ODF2",0.911,1.02434276551257,0.822,1.02434276551257,0.9,0.103,"OO","ODF2"
"GNA12",0.911,0.988382173684921,0.822,0.988382173684921,0.945,0.166,"OO","GNA12"
"PARP12",0.911,0.944605833558255,0.822,0.944605833558255,0.895,0.113,"OO","PARP12"
"DYNLT1",0.911,0.937261200742262,0.822,0.937261200742262,0.99,0.534,"OO","DYNLT1"
"LINC00116",0.911,0.925389357087913,0.822,0.925389357087913,0.911,0.096,"OO","LINC00116"
"DCAF17",0.911,0.875797167505344,0.822,0.875797167505344,0.864,0.04,"OO","DCAF17"
"USP45",0.911,0.872685837332355,0.822,0.872685837332355,0.88,0.073,"OO","USP45"
"CHCHD6",0.911,0.855485833701923,0.822,0.855485833701923,0.933,0.186,"OO","CHCHD6"
"PTCD3",0.911,0.814345419106481,0.822,0.814345419106481,0.928,0.174,"OO","PTCD3"
"RBM26",0.911,0.665809663171173,0.822,0.665809663171173,0.99,0.339,"OO","RBM26"
"LSM8",0.911,0.663459120818881,0.822,0.663459120818881,0.974,0.305,"OO","LSM8"
"ACACA",0.911,0.661419326845639,0.822,0.661419326845639,0.873,0.057,"OO","ACACA"
"MCMBP",0.911,0.634110552079382,0.822,0.634110552079382,0.943,0.209,"OO","MCMBP"
"RNF170",0.911,0.632690977868564,0.822,0.632690977868564,0.907,0.121,"OO","RNF170"
"GBF1",0.911,0.544710394132891,0.822,0.544710394132891,0.904,0.096,"OO","GBF1"
"TECTA",0.91,2.55732257134674,0.82,2.55732257134674,0.823,0.006,"OO","TECTA"
"CACNA2D2",0.91,2.16418176131732,0.82,2.16418176131732,0.83,0.011,"OO","CACNA2D2"
"OVCH1",0.91,2.03770453497145,0.82,2.03770453497145,0.823,0.003,"OO","OVCH1"
"SCN9A",0.91,1.8004577073562,0.82,1.8004577073562,0.835,0.016,"OO","SCN9A"
"MED19",0.91,1.49523490366817,0.82,1.49523490366817,0.955,0.23,"OO","MED19"
"TRAPPC12",0.91,1.48974941542987,0.82,1.48974941542987,0.833,0.009,"OO","TRAPPC12"
"CD164",0.91,1.18936372150301,0.82,1.18936372150301,0.993,0.604,"OO","CD164"
"YTHDF1",0.91,1.12400340785023,0.82,1.12400340785023,0.902,0.111,"OO","YTHDF1"
"TMEM206",0.91,0.978489527662334,0.82,0.978489527662334,0.892,0.08,"OO","TMEM206"
"MRPL2",0.91,0.940232762294939,0.82,0.940232762294939,0.967,0.278,"OO","MRPL2"
"BCAS2",0.91,0.880076861576056,0.82,0.880076861576056,0.995,0.563,"OO","BCAS2"
"WDR75",0.91,0.829185624963807,0.82,0.829185624963807,0.928,0.164,"OO","WDR75"
"EEF1AKMT1",0.91,0.67641444028541,0.82,0.67641444028541,0.914,0.114,"OO","EEF1AKMT1"
"KIAA0586",0.91,0.665487063812762,0.82,0.665487063812762,0.883,0.062,"OO","KIAA0586"
"CWC22",0.91,0.647234743186565,0.82,0.647234743186565,0.976,0.226,"OO","CWC22"
"PAIP2B",0.91,0.595203979275591,0.82,0.595203979275591,0.849,0.035,"OO","PAIP2B"
"NEK1",0.91,0.564259229002201,0.82,0.564259229002201,0.974,0.208,"OO","NEK1"
"PKNOX1",0.91,0.527782745290936,0.82,0.527782745290936,0.883,0.059,"OO","PKNOX1"
"ZC3H18",0.91,0.525688709009467,0.82,0.525688709009467,0.914,0.107,"OO","ZC3H18"
"ECHDC1",0.91,0.524559199197167,0.82,0.524559199197167,0.967,0.276,"OO","ECHDC1"
"ENSMFAG00000003279",0.909,3.09590222707906,0.818,3.09590222707906,0.833,0.019,"OO","ENSMFAG00000003279"
"ALPL",0.909,2.27207957079497,0.818,2.27207957079497,0.837,0.025,"OO","ALPL"
"PTPRR",0.909,2.08772042900691,0.818,2.08772042900691,0.825,0.007,"OO","PTPRR"
"OLFM1",0.909,1.92464675632786,0.818,1.92464675632786,0.844,0.028,"OO","OLFM1"
"CDC45",0.909,1.72137880456817,0.818,1.72137880456817,0.835,0.019,"OO","CDC45"
"ZNF227",0.909,1.38287396593246,0.818,1.38287396593246,0.864,0.054,"OO","ZNF227"
"POLG2",0.909,1.31919720368637,0.818,1.31919720368637,0.88,0.068,"OO","POLG2"
"LRBA",0.909,1.26689101548872,0.818,1.26689101548872,0.873,0.064,"OO","LRBA"
"PPRC1",0.909,1.19767832608507,0.818,1.19767832608507,0.916,0.163,"OO","PPRC1"
"GEMIN8",0.909,1.03726859687298,0.818,1.03726859687298,0.902,0.131,"OO","GEMIN8"
"ENSMFAG00000002541",0.909,1.03385067582682,0.818,1.03385067582682,0.856,0.04,"OO","ENSMFAG00000002541"
"PPM1F",0.909,1.02197249143106,0.818,1.02197249143106,0.856,0.039,"OO","PPM1F"
"PAFAH1B2",0.909,0.967218094394676,0.818,0.967218094394676,0.967,0.247,"OO","PAFAH1B2"
"ENSMFAG00000037325",0.909,0.935233042687714,0.818,0.935233042687714,0.993,0.494,"OO","ENSMFAG00000037325"
"TEX10",0.909,0.854512930448559,0.818,0.854512930448559,0.907,0.1,"OO","TEX10"
"TDRD6",0.909,0.837340676352147,0.818,0.837340676352147,0.833,0.016,"OO","TDRD6"
"RAB6B",0.909,0.759415444810256,0.818,0.759415444810256,0.876,0.059,"OO","RAB6B"
"CCDC59",0.909,0.748635194669714,0.818,0.748635194669714,0.983,0.435,"OO","CCDC59"
"NUFIP1",0.909,0.746640168997972,0.818,0.746640168997972,0.914,0.128,"OO","NUFIP1"
"NSDHL",0.909,0.684319053193756,0.818,0.684319053193756,0.926,0.174,"OO","NSDHL"
"TDP2",0.909,0.654148930476104,0.818,0.654148930476104,0.938,0.205,"OO","TDP2"
"ATG16L1",0.909,0.569921740564495,0.818,0.569921740564495,0.926,0.151,"OO","ATG16L1"
"NTN1",0.908,2.76818604385102,0.816,2.76818604385102,0.818,0.002,"OO","NTN1"
"MROH2A",0.908,2.04881392006272,0.816,2.04881392006272,0.818,0.002,"OO","MROH2A"
"B3GLCT",0.908,1.22729846809696,0.816,1.22729846809696,0.873,0.052,"OO","B3GLCT"
"THAP8",0.908,1.20408482680921,0.816,1.20408482680921,0.868,0.062,"OO","THAP8"
"XAB2",0.908,1.10550130155434,0.816,1.10550130155434,0.921,0.142,"OO","XAB2"
"ACOT9",0.908,0.988365260081637,0.816,0.988365260081637,0.945,0.23,"OO","ACOT9"
"NDUFV3",0.908,0.855964983134224,0.816,0.855964983134224,0.967,0.278,"OO","NDUFV3"
"DNAJC28",0.908,0.80407600656687,0.816,0.80407600656687,0.847,0.037,"OO","DNAJC28"
"ENSMFAG00000035374",0.908,0.779482073849874,0.816,0.779482073849874,0.974,0.418,"OO","ENSMFAG00000035374"
"ZNF10",0.908,0.768080329191817,0.816,0.768080329191817,0.923,0.145,"OO","ZNF10"
"PTPRG",0.908,0.718779510196455,0.816,0.718779510196455,0.933,0.146,"OO","PTPRG"
"ZC3H14",0.908,0.692819720326907,0.816,0.692819720326907,0.933,0.169,"OO","ZC3H14"
"TAF5",0.908,0.669555363452026,0.816,0.669555363452026,0.854,0.038,"OO","TAF5"
"PIAS1",0.908,0.583461833710725,0.816,0.583461833710725,0.907,0.115,"OO","PIAS1"
"PGM3",0.908,0.564113384581857,0.816,0.564113384581857,0.943,0.204,"OO","PGM3"
"SH2D4B",0.907,2.71140187500748,0.814,2.71140187500748,0.823,0.012,"OO","SH2D4B"
"PTPRT",0.907,2.33910426442286,0.814,2.33910426442286,0.816,0.004,"OO","PTPRT"
"ENSMFAG00000003315",0.907,2.10667958136852,0.814,2.10667958136852,0.847,0.038,"OO","ENSMFAG00000003315"
"CXorf58",0.907,1.92020968835146,0.814,1.92020968835146,0.821,0.008,"OO","CXorf58"
"ENSMFAG00000030441",0.907,1.89566603407229,0.814,1.89566603407229,0.866,0.058,"OO","ENSMFAG00000030441"
"UMPS",0.907,1.77596162327584,0.814,1.77596162327584,0.883,0.091,"OO","UMPS"
"SKP2",0.907,1.71161481254065,0.814,1.71161481254065,0.849,0.042,"OO","SKP2"
"ENSMFAG00000041092",0.907,1.59139740721001,0.814,1.59139740721001,0.849,0.046,"OO","ENSMFAG00000041092"
"NXN",0.907,1.46465231506593,0.814,1.46465231506593,0.852,0.046,"OO","NXN"
"PPP1R13B",0.907,1.44212824081414,0.814,1.44212824081414,0.849,0.048,"OO","PPP1R13B"
"NADSYN1",0.907,0.981016972938947,0.814,0.981016972938947,0.888,0.096,"OO","NADSYN1"
"SETD3",0.907,0.879255897592221,0.814,0.879255897592221,0.926,0.138,"OO","SETD3"
"FAM168B",0.907,0.826646032692824,0.814,0.826646032692824,0.95,0.192,"OO","FAM168B"
"SH3GLB1",0.907,0.80167306368709,0.814,0.80167306368709,0.971,0.397,"OO","SH3GLB1"
"ENSMFAG00000012951",0.907,0.790971226647587,0.814,0.790971226647587,0.847,0.043,"OO","ENSMFAG00000012951"
"FAM98B",0.907,0.772007673703728,0.814,0.772007673703728,0.861,0.048,"OO","FAM98B"
"BOLA3",0.907,0.769945893238554,0.814,0.769945893238554,0.947,0.24,"OO","BOLA3"
"RCC2",0.907,0.719995161617299,0.814,0.719995161617299,0.931,0.136,"OO","RCC2"
"ROBO2",0.907,0.710434913610705,0.814,0.710434913610705,0.9,0.109,"OO","ROBO2"
"ENSMFAG00000003472",0.907,0.643267779571185,0.814,0.643267779571185,0.971,0.285,"OO","ENSMFAG00000003472"
"KLF5",0.907,0.600144689800524,0.814,0.600144689800524,0.931,0.172,"OO","KLF5"
"RCOR1",0.907,0.577137124919478,0.814,0.577137124919478,0.895,0.113,"OO","RCOR1"
"ENSMFAG00000009707",0.906,2.48574980056785,0.812,2.48574980056785,0.818,0.006,"OO","ENSMFAG00000009707"
"PLEKHG1",0.906,2.39207846584369,0.812,2.39207846584369,0.854,0.05,"OO","PLEKHG1"
"MAP7",0.906,1.46110369213801,0.812,1.46110369213801,0.823,0.015,"OO","MAP7"
"MCAT",0.906,1.43427940227687,0.812,1.43427940227687,0.849,0.048,"OO","MCAT"
"TPRG1",0.906,1.26541148882738,0.812,1.26541148882738,0.83,0.021,"OO","TPRG1"
"LYRM4",0.906,1.2312762844068,0.812,1.2312762844068,0.9,0.074,"OO","LYRM4"
"ELP3",0.906,1.138675824193,0.812,1.138675824193,0.83,0.019,"OO","ELP3"
"ENSMFAG00000034462-YPEL",0.906,1.11309524776689,0.812,1.11309524776689,0.998,0.708,"OO","ENSMFAG00000034462-YPEL"
"PHF8",0.906,1.08522175382717,0.812,1.08522175382717,0.885,0.092,"OO","PHF8"
"THRB",0.906,1.058766868034,0.812,1.058766868034,0.868,0.062,"OO","THRB"
"ATP2C1",0.906,1.01635613004025,0.812,1.01635613004025,0.883,0.082,"OO","ATP2C1"
"RTCB",0.906,0.931108107145351,0.812,0.931108107145351,0.945,0.201,"OO","RTCB"
"SDCCAG8",0.906,0.906839100076387,0.812,0.906839100076387,0.969,0.33,"OO","SDCCAG8"
"ADSL",0.906,0.879162661286446,0.812,0.879162661286446,0.909,0.109,"OO","ADSL"
"ENSMFAG00000044343",0.906,0.728748628356862,0.812,0.728748628356862,0.926,0.16,"OO","ENSMFAG00000044343"
"ENSMFAG00000031459",0.906,0.711547673668142,0.812,0.711547673668142,0.986,0.375,"OO","ENSMFAG00000031459"
"MEIG1",0.906,0.595122306634972,0.812,0.595122306634972,0.823,0.013,"OO","MEIG1"
"MYO10",0.906,0.588143741985828,0.812,0.588143741985828,0.904,0.106,"OO","MYO10"
"GMPS",0.906,0.562435271614837,0.812,0.562435271614837,0.947,0.203,"OO","GMPS"
"CTNNBIP1",0.906,0.549537434909818,0.812,0.549537434909818,0.885,0.077,"OO","CTNNBIP1"
"RNF146",0.906,0.508967025023853,0.812,0.508967025023853,0.935,0.191,"OO","RNF146"
"REEP2",0.905,2.01059459801307,0.81,2.01059459801307,0.835,0.027,"OO","REEP2"
"PLPPR1",0.905,1.98468529450442,0.81,1.98468529450442,0.816,0.005,"OO","PLPPR1"
"GPT2",0.905,1.50845245958422,0.81,1.50845245958422,0.842,0.032,"OO","GPT2"
"PIAS4",0.905,1.46981883939857,0.81,1.46981883939857,0.856,0.045,"OO","PIAS4"
"AGTRAP",0.905,1.41805902726459,0.81,1.41805902726459,0.892,0.111,"OO","AGTRAP"
"GEMIN2",0.905,1.31579169745739,0.81,1.31579169745739,0.854,0.043,"OO","GEMIN2"
"LIPT2",0.905,1.14783199294864,0.81,1.14783199294864,0.842,0.024,"OO","LIPT2"
"UBE2D3",0.905,1.14177314984311,0.81,1.14177314984311,1,0.886,"OO","UBE2D3"
"DUSP10",0.905,1.12035453667673,0.81,1.12035453667673,0.88,0.069,"OO","DUSP10"
"SNRPD1",0.905,1.05297432379606,0.81,1.05297432379606,1,0.483,"OO","SNRPD1"
"USP14",0.905,0.91323025251532,0.81,0.91323025251532,0.95,0.238,"OO","USP14"
"CEP95",0.905,0.896460612630561,0.81,0.896460612630561,0.931,0.18,"OO","CEP95"
"PCM1",0.905,0.868444322857526,0.81,0.868444322857526,0.986,0.367,"OO","PCM1"
"METAP2",0.905,0.858722527257838,0.81,0.858722527257838,0.99,0.397,"OO","METAP2"
"YIPF6",0.905,0.849973269546971,0.81,0.849973269546971,0.907,0.127,"OO","YIPF6"
"OTUB1",0.905,0.83545885787324,0.81,0.83545885787324,0.964,0.306,"OO","OTUB1"
"PLEKHA1",0.905,0.799755063419131,0.81,0.799755063419131,0.945,0.236,"OO","PLEKHA1"
"STXBP3",0.905,0.791689418201084,0.81,0.791689418201084,0.938,0.189,"OO","STXBP3"
"STRADB",0.905,0.736110313463441,0.81,0.736110313463441,0.902,0.117,"OO","STRADB"
"PSMG1",0.905,0.722828062939106,0.81,0.722828062939106,0.974,0.345,"OO","PSMG1"
"EXOC6",0.905,0.721370413481056,0.81,0.721370413481056,0.856,0.042,"OO","EXOC6"
"NSL1",0.905,0.690275446145222,0.81,0.690275446145222,0.926,0.162,"OO","NSL1"
"CNOT6L",0.905,0.665760451213679,0.81,0.665760451213679,0.844,0.034,"OO","CNOT6L"
"TGS1",0.905,0.546293410742903,0.81,0.546293410742903,0.95,0.166,"OO","TGS1"
"POSTN",0.905,0.521527162820506,0.81,0.521527162820506,0.866,0.069,"OO","POSTN"
"IFT57",0.905,0.513382108843524,0.81,0.513382108843524,0.971,0.297,"OO","IFT57"
"HRASLS5",0.904,3.1260680799334,0.808,3.1260680799334,0.811,0.004,"OO","HRASLS5"
"ENSMFAG00000044791",0.904,3.04734395016873,0.808,3.04734395016873,0.813,0.007,"OO","ENSMFAG00000044791"
"SYT2",0.904,2.76444635718503,0.808,2.76444635718503,0.813,0.005,"OO","SYT2"
"RNF32",0.904,1.76790033830121,0.808,1.76790033830121,0.811,0.003,"OO","RNF32"
"CDCA7L",0.904,1.60969976519994,0.808,1.60969976519994,0.844,0.06,"OO","CDCA7L"
"ENSMFAG00000032131",0.904,1.51503987395888,0.808,1.51503987395888,0.83,0.02,"OO","ENSMFAG00000032131"
"ENSMFAG00000041816",0.904,1.33455930604543,0.808,1.33455930604543,1,0.931,"OO","ENSMFAG00000041816"
"ENSMFAG00000031680",0.904,1.19796818518211,0.808,1.19796818518211,0.837,0.031,"OO","ENSMFAG00000031680"
"POPDC3",0.904,1.19375415378724,0.808,1.19375415378724,0.818,0.009,"OO","POPDC3"
"UBXN8",0.904,1.16423509528057,0.808,1.16423509528057,0.9,0.147,"OO","UBXN8"
"GAS2L3",0.904,1.11035434950928,0.808,1.11035434950928,0.835,0.028,"OO","GAS2L3"
"GHITM",0.904,1.01018605917182,0.808,1.01018605917182,0.998,0.732,"OO","GHITM"
"ENSMFAG00000045681",0.904,0.897718400758352,0.808,0.897718400758352,0.974,0.319,"OO","ENSMFAG00000045681"
"LRP1B",0.904,0.845387422416898,0.808,0.845387422416898,0.847,0.031,"OO","LRP1B"
"ELP5",0.904,0.841411121662708,0.808,0.841411121662708,0.933,0.272,"OO","ELP5"
"ENSMFAG00000033691",0.904,0.838929615209286,0.808,0.838929615209286,0.995,0.791,"OO","ENSMFAG00000033691"
"PLEKHA3",0.904,0.794362732662437,0.808,0.794362732662437,0.9,0.132,"OO","PLEKHA3"
"GPN3",0.904,0.788972730544668,0.808,0.788972730544668,0.983,0.421,"OO","GPN3"
"G3BP2",0.904,0.770180483036315,0.808,0.770180483036315,0.993,0.477,"OO","G3BP2"
"ENSMFAG00000037730",0.904,0.749830377383787,0.808,0.749830377383787,0.95,0.217,"OO","ENSMFAG00000037730"
"ZSCAN21",0.904,0.722130493070661,0.808,0.722130493070661,0.883,0.081,"OO","ZSCAN21"
"ENSMFAG00000030546",0.904,0.708316004820981,0.808,0.708316004820981,0.986,0.401,"OO","ENSMFAG00000030546"
"ABHD5",0.904,0.655795280668419,0.808,0.655795280668419,0.9,0.11,"OO","ABHD5"
"ENSMFAG00000002115",0.904,0.637412319586939,0.808,0.637412319586939,0.969,0.332,"OO","ENSMFAG00000002115"
"ZNF268",0.904,0.607162373752504,0.808,0.607162373752504,0.859,0.056,"OO","ZNF268"
"POLR2D",0.904,0.576006354333722,0.808,0.576006354333722,0.969,0.337,"OO","POLR2D"
"GGH",0.904,0.529771012541551,0.808,0.529771012541551,0.926,0.211,"OO","GGH"
"UNC5D",0.903,2.49421335045523,0.806,2.49421335045523,0.813,0.01,"OO","UNC5D"
"TOGARAM2",0.903,2.47884804550625,0.806,2.47884804550625,0.809,0.002,"OO","TOGARAM2"
"UPK3A",0.903,2.41075829136187,0.806,2.41075829136187,0.816,0.014,"OO","UPK3A"
"EFCAB10",0.903,2.1438087642819,0.806,2.1438087642819,0.806,0.002,"OO","EFCAB10"
"KDF1",0.903,2.06494473450117,0.806,2.06494473450117,0.811,0.005,"OO","KDF1"
"CDS1",0.903,1.92575932154493,0.806,1.92575932154493,0.842,0.045,"OO","CDS1"
"PPEF1",0.903,1.91265328788041,0.806,1.91265328788041,0.823,0.022,"OO","PPEF1"
"SPAG5",0.903,1.53472003351146,0.806,1.53472003351146,0.835,0.04,"OO","SPAG5"
"COL6A5",0.903,1.3614787276379,0.806,1.3614787276379,0.816,0.008,"OO","COL6A5"
"MTUS2",0.903,1.34833113048977,0.806,1.34833113048977,0.833,0.023,"OO","MTUS2"
"TSTD2",0.903,1.31539485528295,0.806,1.31539485528295,0.856,0.044,"OO","TSTD2"
"ENSMFAG00000043255",0.903,1.25511922153931,0.806,1.25511922153931,0.828,0.026,"OO","ENSMFAG00000043255"
"ENSMFAG00000029755",0.903,1.25419620427951,0.806,1.25419620427951,0.871,0.083,"OO","ENSMFAG00000029755"
"STK39",0.903,1.18743255765838,0.806,1.18743255765838,0.859,0.059,"OO","STK39"
"ACTR3B",0.903,1.11225854969528,0.806,1.11225854969528,0.837,0.036,"OO","ACTR3B"
"GMDS",0.903,1.05061572372989,0.806,1.05061572372989,0.864,0.068,"OO","GMDS"
"ENSMFAG00000036954",0.903,1.03404723826753,0.806,1.03404723826753,0.959,0.211,"OO","ENSMFAG00000036954"
"CASP3",0.903,0.920868108328693,0.806,0.920868108328693,0.95,0.218,"OO","CASP3"
"CD36",0.903,0.913410111882083,0.806,0.913410111882083,0.828,0.031,"OO","CD36"
"DNAH11",0.903,0.762616227536241,0.806,0.762616227536241,0.844,0.029,"OO","DNAH11"
"ABCD3",0.903,0.742337709688891,0.806,0.742337709688891,0.904,0.091,"OO","ABCD3"
"COMMD2",0.903,0.633106845486597,0.806,0.633106845486597,0.9,0.128,"OO","COMMD2"
"NUMB",0.903,0.598143537263273,0.806,0.598143537263273,0.931,0.201,"OO","NUMB"
"DDX50",0.903,0.587359296658008,0.806,0.587359296658008,0.969,0.268,"OO","DDX50"
"MRPL42",0.903,0.572232530926496,0.806,0.572232530926496,0.99,0.446,"OO","MRPL42"
"LARP4",0.903,0.514981858272905,0.806,0.514981858272905,0.868,0.069,"OO","LARP4"
"ENSMFAG00000038464",0.903,0.507769258068053,0.806,0.507769258068053,0.919,0.157,"OO","ENSMFAG00000038464"
"IMP4",0.903,0.50478643088979,0.806,0.50478643088979,0.935,0.222,"OO","IMP4"
"DUPD1",0.902,2.88274395037315,0.804,2.88274395037315,0.804,0.001,"OO","DUPD1"
"RPS6KA2",0.902,2.1926627179164,0.804,2.1926627179164,0.825,0.03,"OO","RPS6KA2"
